order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount,payment_method
ORD-0018945,2025-11-06,CUST-02383,P0007,105,2,2538.01,0.05,Cash
ORD-0018946,2026-05-06,CUST-02022,P0130,103,1,2149.92,0.1,Credit Card
ORD-0018947,2026-06-28,CUST-00938,P0033,111,3,4934.87,0.2,Debit Card
ORD-0018948,2026-02-19,CUST-01914,P0065,108,1,176.3,0.1,Debit Card
ORD-0018949,2025-09-27,CUST-00131,P0091,110,3,467.79,0.1,Cash
ORD-0018950,2025-12-28,CUST-00571,P0088,102,2,4985.96,0.15,Credit Card
ORD-0018951,2026-06-29,CUST-01074,P0130,107,3,2499.46,0.5,UPI
ORD-0018952,2025-09-19,CUST-01731,P0093,104,3,2708.34,0.15,Cash
ORD-0018953,2025-11-18,CUST-00194,P0072,102,2,1725.32,0.2,Credit Card
ORD-0018954,2025-11-13,CUST-01673,P0148,108,3,2657.22,0.2,Cash
ORD-0018955,2026-02-17,CUST-01593,P0001,111,2,595.72,0.2,Debit Card
ORD-0018956,2025-09-06,CUST-02894,P0033,101,1,4068.57,0.1,Credit Card
ORD-0018957,2026-02-28,CUST-02364,P0121,106,2,4094.37,0.15,Net Banking
ORD-0018958,2026-06-17,CUST-00647,P0048,105,1,4912.0,0.2,Cash
ORD-0018959,2025-09-17,CUST-00974,P0140,106,1,548.17,0.15,Credit Card
ORD-0018960,2025-10-15,CUST-00959,P0149,103,1,940.6,0.5,Net Banking
ORD-0018961,2025-08-30,CUST-00063,P0068,103,1,3658.04,0.2,Cash
ORD-0018962,2025-10-13,CUST-02403,P0030,105,1,1514.14,0.0,Debit Card
ORD-0018963,2025-09-09,CUST-01062,P0086,112,3,1711.5,0.05,Cash
ORD-0018964,2025-09-25,CUST-01249,P0058,109,2,1487.7,0.0,Debit Card
ORD-0018965,2026-08-03,CUST-01271,P0010,109,3,4491.02,0.5,Net Banking
ORD-0018966,2026-04-01,CUST-01136,P0092,110,2,234.17,0.5,UPI
ORD-0018967,2025-11-07,CUST-00553,P0074,111,4,2029.15,0.0,Debit Card
ORD-0018968,2025-09-13,CUST-02405,P0040,107,2,4045.52,0.5,Credit Card
ORD-0018969,2025-11-29,CUST-01237,P0126,102,1,3497.47,0.05,Debit Card
ORD-0018970,2026-03-12,CUST-00383,P0131,101,1,493.25,0.1,Cash
ORD-0018971,2025-10-15,CUST-01707,P0130,111,1,195.31,0.1,Credit Card
ORD-0018972,2025-10-01,CUST-00513,P0038,107,1,3844.96,0.1,Cash
ORD-0018973,2026-07-09,,P0079,110,1,2185.74,0.5,Net Banking
ORD-0018974,2025-11-30,CUST-01172,P0087,107,3,119.76,0.05,Debit Card
ORD-0018975,2026-02-07,CUST-02227,P0028,106,1,4038.99,0.0,Cash
ORD-0018976,2026-02-04,CUST-00064,P0112,107,2,3568.35,0.1,Cash
ORD-0018977,2026-07-13,CUST-01465,P0114,111,2,4159.02,0.1,Credit Card
ORD-0018978,2026-04-13,CUST-00900,P0067,110,4,516.55,0.2,Cash
ORD-0018979,2025-11-05,CUST-01319,P0051,109,2,2554.95,0.0,Credit Card
ORD-0018980,2025-12-24,CUST-00397,P0065,102,4,2633.35,0.5,Debit Card
ORD-0018981,2026-07-14,CUST-02204,P0137,104,5,2300.17,0.05,Net Banking
ORD-0018982,2025-12-26,CUST-01865,P0042,112,1,1652.95,0.0,Credit Card
ORD-0018983,2025-08-27,CUST-00307,P0061,102,1,2301.51,0.0,Credit Card
ORD-0018984,2026-03-18,CUST-02489,P0022,101,1,4759.86,0.5,Credit Card
ORD-0018985,2026-05-18,CUST-02954,P0065,109,2,2240.09,0.0,Credit Card
ORD-0018986,2026-07-22,CUST-02061,P0040,105,1,3613.73,0.05,Net Banking
ORD-0018987,2026-04-19,CUST-02304,P0111,110,1,4798.94,0.15,UPI
ORD-0018988,2026-03-31,CUST-01371,P0091,106,1,1077.22,0.1,Cash
ORD-0018989,2026-05-31,CUST-02779,P0080,109,2,4682.57,0.15,Cash
ORD-0018990,2025-12-01,CUST-00937,P0002,106,3,2693.4,0.0,UPI
ORD-0018991,2026-07-04,CUST-01779,P0133,101,3,580.58,0.15,Net Banking
ORD-0018992,07-11-2025,CUST-02920,P0084,109,1,415.98,0.2,Net Banking
ORD-0018993,2026-03-09,CUST-02242,P0044,112,1,3911.95,0.1,Net Banking
ORD-0018994,2025-09-02,CUST-00863,P0112,108,1,1246.11,0.2,Net Banking
ORD-0018995,2026-01-10,CUST-01325,P0028,103,3,1913.02,0.1,Cash
ORD-0018996,2026-02-02,CUST-02913,P0074,105,1,1319.46,0.5,Debit Card
ORD-0018997,2025-11-10,CUST-02787,P0074,103,1,1091.25,0.1,UPI
ORD-0018998,2025-08-18,CUST-01964,P0007,102,2,3185.71,0.5,Net Banking
ORD-0018999,2026-02-20,CUST-01552,P0099,111,1,3454.23,0.5,Cash
ORD-0019000,2026-06-21,CUST-00983,P0013,102,1,2520.08,0.5,Net Banking
ORD-0019001,2026-03-11,CUST-02901,P0137,109,1,326.75,0.0,Credit Card
ORD-0019002,2025-10-26,CUST-01841,P0066,111,1,4008.64,0.15,Cash
ORD-0019003,2026-03-29,CUST-00566,P0066,107,3,2064.03,0.15,Credit Card
ORD-0019004,2026-01-14,CUST-02625,P0034,110,1,4979.26,0.0,Credit Card
ORD-0019005,2026-06-02,CUST-01191,P0089,103,1,4050.6,0.05,Cash
ORD-0019006,2025-10-28,CUST-01297,P0132,108,1,3743.75,0.15,UPI
ORD-0019007,2025-12-20,CUST-00119,P0034,110,1,648.9,0.15,UPI
ORD-0019008,2025-10-14,CUST-02523,P0072,106,1,4207.59,0.1,Credit Card
ORD-0019009,2026-07-25,CUST-01474,P0058,111,1,4262.47,0.15,Debit Card
ORD-0019010,2026-04-29,CUST-01291,P0042,106,3,3231.78,0.05,Debit Card
ORD-0019011,2026-04-22,,P0143,108,4,3460.2,0.2,Credit Card
ORD-0019012,2025-11-22,CUST-01412,P0138,111,-1,1477.29,0.1,Credit Card
ORD-0019013,2025-11-14,CUST-02190,P0039,105,1,1784.62,0.0,Net Banking
ORD-0019014,2026-04-18,CUST-00097,P0083,110,1,4140.3,0.5,Cash
ORD-0019015,2026-05-28,CUST-00435,P0044,112,1,1909.84,0.0,Net Banking
ORD-0019016,2026-02-21,CUST-00966,P0107,102,1,4483.61,0.5,Cash
ORD-0019017,2026-04-19,CUST-00308,P0087,112,4,2909.86,0.15,Cash
ORD-0019018,2025-10-05,CUST-01109,P0004,109,1,3383.71,0.0,Debit Card
ORD-0019019,2026-08-13,CUST-02994,P0129,105,2,728.48,0.1,Credit Card
ORD-0019020,2026-07-15,CUST-01592,P0008,105,1,1526.6,0.1,Credit Card
ORD-0019021,2025-12-14,CUST-02080,P0148,101,1,3222.4,0.1,Credit Card
ORD-0019022,2026-08-11,CUST-01985,P0018,108,3,4386.53,0.15,Net Banking
ORD-0019023,2026-01-09,CUST-00198,P0062,109,1,2093.71,0.2,Debit Card
ORD-0019024,2026-05-21,CUST-00531,P0062,111,1,4077.97,0.15,Net Banking
ORD-0019025,2026-08-06,CUST-01747,P0029,105,2,2597.32,0.2,Credit Card
ORD-0019026,2026-02-25,CUST-00855,P0083,101,1,751.35,0.2,Credit Card
ORD-0019027,2026-07-18,CUST-02606,P0069,111,2,1214.59,0.1,Cash
ORD-0019028,2025-09-17,CUST-00490,P0083,110,2,1366.96,0.15,Credit Card
ORD-0019029,2025-09-18,CUST-02465,P0060,105,2,3865.05,0.1,Cash
ORD-0019030,2026-06-26,CUST-01292,P0011,102,3,3828.26,0.05,UPI
ORD-0019031,2026-06-16,CUST-00236,P0112,102,2,937.95,0.5,Net Banking
ORD-0019032,2025-12-17,CUST-01465,P0105,109,2,291.78,0.1,UPI
ORD-0019033,2025-12-01,CUST-00235,P0111,103,2,1729.67,0.5,Net Banking
ORD-0019034,2025-08-30,CUST-01500,P0083,111,3,1443.93,0.0,Credit Card
ORD-0019035,2025-11-28,CUST-01748,P0016,103,1,1062.67,0.05,Credit Card
ORD-0019036,2025-10-14,CUST-01726,P0044,104,2,1964.81,0.1,Credit Card
ORD-0019037,2026-03-14,CUST-02914,P0092,111,5,1350.18,0.05,Credit Card
ORD-0019038,2025-12-23,CUST-00976,P0032,111,3,4541.9,0.2,UPI
ORD-0019039,2025-11-18,CUST-01597,P0103,107,2,1938.23,0.1,Net Banking
ORD-0019040,2026-02-08,CUST-01065,P0148,108,3,2941.11,0.15,Credit Card
ORD-0019041,2026-08-03,CUST-01445,P0032,111,4,1916.23,0.05,Debit Card
ORD-0019042,2026-05-04,CUST-01171,P0040,110,1,1763.55,0.05,Debit Card
ORD-0019043,2026-01-19,,P0050,102,1,4561.1,0.15,Debit Card
ORD-0019044,2026-05-25,CUST-01998,P0054,103,2,713.21,0.2,Debit Card
ORD-0019045,2026-03-29,CUST-00316,P0011,111,5,3225.92,0.2,Net Banking
ORD-0019046,2025-11-11,CUST-00480,P0033,102,1,4094.73,0.15,UPI
ORD-0019047,2026-06-19,CUST-02324,P0102,108,1,1153.06,0.05,UPI
ORD-0019048,2026-05-29,CUST-02949,P0070,112,2,1551.64,0.5,Cash
ORD-0019049,2026-07-29,CUST-02321,P0117,110,4,2521.72,0.05,Net Banking
ORD-0019050,2026-06-05,,P0003,110,1,1208.75,0.2,Net Banking
ORD-0019051,2025-12-23,CUST-02072,P0019,109,2,878.55,0.1,Net Banking
ORD-0019052,2026-05-03,,P0091,111,1,1993.41,0.05,Cash
ORD-0019053,2025-09-17,CUST-01833,P0009,103,1,2746.33,0.5,Debit Card
ORD-0019054,2026-02-07,CUST-00989,P0119,103,2,4361.24,0.5,Debit Card
ORD-0019055,2026-06-25,CUST-01319,P0139,107,1,1486.95,0.05,Credit Card
ORD-0019056,2026-06-10,CUST-02332,P0135,111,1,2650.28,0.5,Net Banking
ORD-0019057,2025-10-11,CUST-01555,P0130,108,2,1552.61,0.15,Net Banking
ORD-0019058,2026-04-06,,P0094,112,1,2227.42,0.5,Debit Card
ORD-0019059,2026-07-26,CUST-02838,P0135,102,1,4115.58,0.15,Net Banking
ORD-0019060,2025-12-17,CUST-00507,P0055,103,3,3223.66,0.2,Credit Card
ORD-0019061,2025-11-23,CUST-02917,P0142,106,1,4788.82,0.0,Debit Card
ORD-0019062,2026-04-16,CUST-01171,P0071,110,3,3791.78,0.15,Credit Card
ORD-0019063,2026-05-25,CUST-01188,P0031,108,1,4751.81,0.0,Net Banking
ORD-0019064,2026-08-13,CUST-01625,P0101,104,3,977.99,0.0,Debit Card
ORD-0019065,2025-09-05,CUST-02195,P0101,111,1,2924.54,0.0,UPI
ORD-0019066,2026-03-30,CUST-01227,P0121,109,1,3574.28,0.15,Cash
ORD-0019067,2025-10-07,CUST-00485,P0025,112,10,727.69,0.2,Debit Card
ORD-0019068,2026-03-19,CUST-00814,P0112,104,2,3875.83,0.05,Cash
ORD-0019069,2025-08-20,CUST-02412,P0135,101,1,2255.12,0.1,Cash
ORD-0019070,2026-06-21,CUST-00361,P0133,112,2,4380.21,0.0,UPI
ORD-0019071,2025-11-15,CUST-00482,P0086,112,4,3261.3,0.05,Cash
ORD-0019072,2026-03-09,CUST-02131,P0078,108,1,2970.8,0.1,Cash
ORD-0019073,2026-08-14,CUST-01625,P0148,101,1,4417.92,0.15,Cash
ORD-0019074,2025-12-06,CUST-01627,P0020,109,2,3598.83,0.5,Debit Card
ORD-0019075,2026-06-27,CUST-01198,P0098,104,2,3811.25,0.05,Debit Card
ORD-0019076,2026-05-15,CUST-02125,P0135,105,1,4220.99,0.0,Cash
ORD-0019077,2026-08-07,CUST-02586,P0138,112,3,3347.22,0.15,Net Banking
ORD-0019078,2026-05-08,CUST-01214,P0095,110,1,1553.72,0.15,Credit Card
ORD-0019079,2026-05-09,CUST-00981,P0099,109,3,871.28,0.1,UPI
ORD-0019080,2026-05-02,CUST-00086,P0015,106,2,988.13,0.1,UPI
ORD-0019081,2025-11-24,CUST-01086,P0029,109,2,518.12,0.15,Credit Card
ORD-0019082,2025-11-10,CUST-00854,P0143,105,1,2159.87,0.0,Cash
ORD-0019083,2026-04-16,CUST-00892,P0057,106,2,697.9,0.1,Debit Card
ORD-0019084,2025-12-17,,P0105,104,2,3273.31,0.15,Debit Card
ORD-0019085,2026-04-08,CUST-02313,P0040,106,1,634.47,0.5,UPI
ORD-0019086,2025-12-15,CUST-01854,P0137,111,1,926.01,0.2,Net Banking
ORD-0019087,2025-11-11,CUST-00164,P0009,105,1,1888.36,0.15,Cash
ORD-0019088,2026-02-15,CUST-01802,P0009,111,1,2682.77,0.1,Net Banking
ORD-0019089,2025-09-06,CUST-01298,P0050,104,1,3451.74,0.5,Net Banking
ORD-0019090,2026-03-28,,P0125,112,1,3638.03,0.15,Cash
ORD-0019091,2026-05-31,CUST-00030,P0135,104,2,3737.09,0.5,Cash
ORD-0019092,2026-02-06,CUST-00548,P0003,111,2,4621.04,0.15,Net Banking
ORD-0019093,2026-06-24,CUST-01016,P0005,105,5,1987.72,0.1,Debit Card
ORD-0019094,2026-03-30,CUST-02207,P0003,111,3,1295.41,0.1,Net Banking
ORD-0019095,2026-02-17,CUST-00936,P0117,104,1,4626.12,0.05,Net Banking
ORD-0019096,2025-09-18,CUST-01123,P0112,102,1,4614.95,0.05,UPI
ORD-0019097,2026-03-03,CUST-02465,P0065,105,1,2701.03,0.1,UPI
ORD-0019098,2026-04-01,CUST-00711,P0136,109,1,1044.65,0.05,Debit Card
ORD-0019099,2025-08-31,CUST-02543,P0029,107,1,872.64,0.2,Net Banking
ORD-0019100,2026-06-29,CUST-02718,P0120,104,1,505.75,0.1,Cash
ORD-0019101,2025-12-29,CUST-00957,P0100,112,1,370.15,0.5,UPI
ORD-0019102,2025-08-30,CUST-01068,P0019,106,1,339.54,0.0,Debit Card
ORD-0019103,2026-06-17,CUST-00313,P0061,106,4,1760.0,0.2,UPI
ORD-0019104,2025-11-13,CUST-00317,P0024,104,1,2584.71,0.5,Credit Card
ORD-0019105,2025-09-21,CUST-01572,P0038,108,1,3443.23,0.0,Net Banking
ORD-0019106,2025-10-20,CUST-02729,P0120,104,2,893.38,0.2,Credit Card
ORD-0019107,2026-02-27,CUST-00124,P0095,106,1,3934.54,0.05,Debit Card
ORD-0019108,2026-08-09,CUST-02590,P0141,105,1,2522.42,0.1,Credit Card
ORD-0019109,2026-01-29,CUST-00309,P0119,111,1,1303.9,0.2,Net Banking
ORD-0019110,2026-02-22,CUST-01235,P0134,102,1,2775.35,0.0,UPI
ORD-0019111,2026-06-20,CUST-01400,P0133,101,1,2991.82,0.2,Credit Card
ORD-0019112,2025-12-15,CUST-00857,P0093,112,1,1052.06,0.2,Cash
ORD-0019113,2025-11-25,CUST-00650,P0095,106,2,3586.83,0.15,Debit Card
ORD-0019114,2025-10-15,CUST-00911,P0047,104,1,2372.98,0.2,UPI
ORD-0019115,2026-02-16,CUST-01663,P0067,104,2,1724.23,0.0,Net Banking
ORD-0019116,2026-08-10,CUST-00517,P0021,101,3,598.19,0.15,Credit Card
ORD-0019117,2026-06-16,CUST-02975,P0136,111,2,4898.28,0.2,Cash
ORD-0019118,2026-03-02,CUST-01547,P0077,112,1,932.07,0.15,Cash
ORD-0019119,2025-12-05,CUST-01073,P0046,110,1,3922.39,0.05,Cash
ORD-0019120,2026-03-13,CUST-00612,P0093,101,1,4027.86,0.2,Debit Card
ORD-0019121,2025-08-30,CUST-02981,P0132,105,1,4754.91,0.1,UPI
ORD-0019122,2026-05-08,CUST-02252,P0037,104,3,3936.61,0.05,Credit Card
ORD-0019123,2025-09-14,CUST-00484,P0006,101,5,953.82,0.1,Net Banking
ORD-0019124,2026-06-25,CUST-00290,P0129,102,1,3748.43,0.05,Debit Card
ORD-0019125,2026-01-04,CUST-02395,P0110,104,1,3668.3,0.1,Debit Card
ORD-0019126,2025-11-30,CUST-02410,P0088,103,1,4230.88,0.05,Cash
ORD-0019127,2025-08-20,CUST-00914,P0104,108,2,2789.84,0.15,Debit Card
ORD-0019128,2026-03-10,CUST-02166,P0098,110,2,3320.54,0.1,Credit Card
ORD-0019129,2026-06-07,CUST-01422,P0045,111,3,4920.11,0.15,Credit Card
ORD-0019130,2025-11-10,CUST-02960,P0098,107,2,1424.53,0.0,Credit Card
ORD-0019131,2026-02-02,CUST-00505,P0021,101,2,1152.75,0.15,Debit Card
ORD-0019132,2026-01-15,CUST-02495,P0113,101,2,4690.99,0.0,Net Banking
ORD-0019133,2025-10-05,CUST-02160,P0043,101,2,3480.49,0.1,UPI
ORD-0019134,2026-03-11,CUST-00590,P0096,110,4,196.68,0.15,Credit Card
ORD-0019135,2025-09-07,CUST-02167,P0028,101,2,4128.29,0.05,Net Banking
ORD-0019136,2026-02-25,CUST-01694,P0061,101,1,4168.73,0.2,Cash
ORD-0019137,2026-02-07,CUST-00718,P0120,104,1,4925.73,0.2,UPI
ORD-0019138,2026-04-09,CUST-00372,P0042,101,1,2486.79,0.05,Net Banking
ORD-0019139,2025-09-16,,P0054,103,2,1062.44,0.5,Cash
ORD-0019140,2026-01-04,CUST-00111,P0116,103,1,3707.46,0.1,Cash
ORD-0019141,2026-06-22,CUST-01330,P0042,104,1,3643.74,0.5,UPI
ORD-0019142,2026-08-02,CUST-00703,P0108,110,3,4140.23,0.15,Net Banking
ORD-0019143,2025-09-20,CUST-02743,P0106,104,1,4610.64,0.15,UPI
ORD-0019144,2025-12-03,CUST-00555,P0069,104,1,1342.28,0.2,Cash
ORD-0019145,2026-05-23,CUST-00974,P0072,110,3,4587.77,0.05,Cash
ORD-0019146,2026-01-18,CUST-01916,P0142,101,4,3179.99,0.2,Credit Card
ORD-0019147,2026-04-11,CUST-00840,P0143,111,1,2837.54,0.0,Debit Card
ORD-0019148,2026-08-04,CUST-01847,P0130,101,4,2650.28,0.0,Net Banking
ORD-0019149,2026-01-02,CUST-00718,P0099,104,2,2737.87,0.0,Net Banking
ORD-0019150,2026-01-11,CUST-00015,P0148,111,1,2824.85,0.15,Credit Card
ORD-0019151,2025-10-01,CUST-02493,P0068,112,1,2995.35,0.0,Net Banking
ORD-0019152,2025-12-26,CUST-02908,P0040,106,2,318.62,0.05,Credit Card
ORD-0019153,2026-05-09,CUST-02365,P0030,105,2,4240.05,0.05,Credit Card
ORD-0019154,2026-08-17,CUST-01809,P0006,105,10,3378.18,0.2,Debit Card
ORD-0019155,2026-07-03,CUST-00538,P0097,108,2,313.24,0.2,UPI
ORD-0019156,2025-08-20,CUST-01119,P0026,101,1,726.94,0.15,Net Banking
ORD-0019157,2026-07-14,CUST-00294,P0052,110,3,2393.92,0.0,Debit Card
ORD-0019158,2026-02-16,CUST-01081,P0122,104,1,2980.54,0.1,Credit Card
ORD-0019159,2026-03-30,CUST-01933,P0138,103,3,2575.95,0.2,UPI
ORD-0019160,2025-08-27,CUST-02281,P0009,108,1,3401.51,0.05,Net Banking
ORD-0019161,2026-02-05,CUST-01247,P0066,109,1,1152.68,0.05,Cash
ORD-0019162,2025-09-12,CUST-02774,P0054,102,5,3183.17,0.2,Debit Card
ORD-0019163,2026-01-07,CUST-01418,P0027,103,2,521.92,0.0,Net Banking
ORD-0019164,2026-01-16,CUST-02322,P0121,103,3,1052.4,0.1,Net Banking
ORD-0019165,2026-05-10,CUST-01328,P0066,103,3,2749.73,0.0,Credit Card
ORD-0019166,2025-10-28,CUST-02087,P0133,111,2,2657.22,0.05,UPI
ORD-0019167,2026-02-14,CUST-02420,P0139,104,1,4619.1,0.05,Credit Card
ORD-0019168,2025-12-15,CUST-02361,P0123,110,1,2468.21,0.05,Credit Card
ORD-0019169,2026-01-20,CUST-02682,P0119,107,2,3388.82,0.05,Cash
ORD-0019170,2025-12-25,CUST-02799,P0109,107,3,3859.45,0.05,Debit Card
ORD-0019171,2026-04-02,CUST-01134,P0039,109,2,4876.76,0.05,Debit Card
ORD-0019172,2025-12-21,CUST-00895,P0018,108,2,3369.55,0.0,Credit Card
ORD-0019173,2025-10-31,CUST-02250,P0071,109,4,2586.01,0.2,Cash
ORD-0019174,2025-11-06,CUST-01174,P0099,101,3,1792.6,0.2,Credit Card
ORD-0019175,2026-04-18,CUST-01829,P0045,112,1,3189.01,0.05,UPI
ORD-0019176,2026-05-03,,P0035,106,1,3419.1,0.5,Credit Card
ORD-0019177,2026-04-15,CUST-00019,P0144,112,1,4043.6,0.05,Cash
ORD-0019178,2025-09-22,CUST-01272,P0006,109,3,3439.78,0.05,Cash
ORD-0019179,2026-02-17,CUST-02708,P0025,105,2,3947.7,0.05,Cash
ORD-0019180,2025-11-18,CUST-00860,P0076,106,1,1591.58,0.15,UPI
ORD-0019181,2025-09-06,,P0074,104,4,3107.0,0.5,Debit Card
ORD-0019182,2026-03-29,CUST-01461,P0113,104,2,1161.97,0.5,UPI
ORD-0019183,2026-03-22,CUST-00498,P0061,105,1,2460.77,0.1,UPI
ORD-0019184,2025-08-19,CUST-01642,P0094,108,2,2275.09,0.0,Credit Card
ORD-0019185,2026-02-27,CUST-02609,P0095,112,2,3940.85,0.2,Net Banking
ORD-0019186,2025-12-25,CUST-01077,P0056,101,1,2137.95,0.0,Net Banking
ORD-0019187,2026-01-13,CUST-00035,P0047,108,1,4544.88,0.0,Debit Card
ORD-0019188,2025-12-25,CUST-01677,P0094,108,1,4371.48,0.2,UPI
ORD-0019189,2026-04-26,CUST-02154,P0046,107,1,3587.03,0.2,Credit Card
ORD-0019190,2025-12-27,CUST-02467,P0117,110,2,1522.43,0.5,UPI
ORD-0019191,2025-12-06,CUST-02401,P0047,102,5,1128.85,0.1,Debit Card
ORD-0019192,2025-10-24,CUST-00827,P0012,102,1,4799.21,0.05,Debit Card
ORD-0019193,2025-10-30,CUST-00466,P0005,108,1,139.99,0.5,UPI
ORD-0019194,2026-04-02,CUST-01031,P0091,109,3,2730.84,0.2,UPI
ORD-0019195,2026-04-10,CUST-00701,P0136,104,2,3053.14,0.5,Cash
ORD-0019196,2026-05-18,CUST-01326,P0141,112,3,725.84,0.15,Debit Card
ORD-0019197,2026-08-07,CUST-02103,P0137,105,2,144.85,0.5,Debit Card
ORD-0019198,2026-02-05,CUST-02845,P0009,104,2,3077.53,0.1,Debit Card
ORD-0019199,2026-06-20,CUST-00014,P0139,106,1,4357.58,0.05,Cash
ORD-0019200,2026-07-16,CUST-01338,P0144,106,1,3032.51,0.5,Cash
ORD-0019201,2026-04-19,CUST-02758,P0021,102,1,3164.18,0.0,Debit Card
ORD-0019202,2026-02-02,CUST-01965,P0022,107,1,3851.83,0.2,Net Banking
ORD-0019203,2026-07-13,CUST-01701,P0112,111,1,4437.95,0.2,UPI
ORD-0019204,2026-05-02,CUST-01586,P0134,104,2,903.29,0.0,Debit Card
ORD-0019205,2026-02-21,CUST-01429,P0103,110,10,2801.79,0.15,Debit Card
ORD-0019206,2025-09-02,CUST-01353,P0113,101,2,3972.42,0.05,Credit Card
ORD-0019207,2026-01-03,CUST-02781,P0090,111,2,3251.26,0.05,Credit Card
ORD-0019208,2026-04-09,CUST-02730,P0062,111,1,1182.38,0.1,Debit Card
ORD-0019209,2026-05-19,CUST-02732,P0128,111,3,3364.64,0.1,Cash
ORD-0019210,2025-11-21,CUST-02130,P0105,109,3,1555.69,0.1,UPI
ORD-0019211,2025-12-24,CUST-01963,P0079,110,1,177.71,0.1,UPI
ORD-0019212,2025-10-22,CUST-01345,P0107,110,1,661.69,0.1,Debit Card
ORD-0019213,2026-07-05,CUST-01816,P0129,105,2,4005.29,0.1,Credit Card
ORD-0019214,2025-10-23,CUST-01439,P0075,101,2,2910.94,0.0,UPI
ORD-0019215,2026-07-29,CUST-01621,P0136,106,2,715.29,0.15,UPI
ORD-0019216,2025-12-10,CUST-02481,P0075,103,1,4532.03,0.15,Net Banking
ORD-0019217,2026-08-11,CUST-02608,P0140,103,1,4057.2,0.1,Net Banking
ORD-0019218,2025-09-05,CUST-01384,P0061,102,4,4362.19,0.2,Net Banking
ORD-0019219,2026-04-05,CUST-02851,P0029,112,2,4796.91,0.0,Net Banking
ORD-0019220,2025-10-16,CUST-01859,P0114,108,10,1020.42,0.5,Credit Card
ORD-0019221,2026-05-04,CUST-01746,P0004,111,1,1791.28,0.1,Cash
ORD-0019222,2026-03-17,CUST-00964,P0111,104,1,2121.09,0.1,Credit Card
ORD-0019223,2026-02-01,CUST-01504,P0098,104,2,648.11,0.1,Credit Card
ORD-0019224,2026-03-07,CUST-01742,P0098,103,5,3476.34,0.5,UPI
ORD-0019225,2026-08-06,CUST-01410,P0007,112,1,4783.62,0.5,Net Banking
ORD-0019226,2026-03-04,CUST-02991,P0004,104,2,1089.09,0.2,Net Banking
ORD-0019227,2026-06-14,CUST-00302,P0087,105,1,4269.8,0.2,UPI
ORD-0019228,2026-02-24,CUST-02794,P0103,106,4,2309.06,0.1,UPI
ORD-0019229,2026-04-01,CUST-01717,P0038,104,4,2505.09,0.1,Credit Card
ORD-0019230,2026-06-12,CUST-01425,P0109,103,2,4845.95,0.15,Net Banking
ORD-0019231,2025-11-15,CUST-00948,P0065,104,2,359.99,0.1,Net Banking
ORD-0019232,2026-03-20,CUST-01354,P0103,106,1,816.39,0.5,Credit Card
ORD-0019233,2026-08-13,CUST-00530,P0089,107,2,3611.59,0.15,Credit Card
ORD-0019234,2025-08-31,CUST-00772,P0130,110,4,741.54,0.5,Cash
ORD-0019235,2026-08-03,CUST-01893,P0125,109,2,1752.72,0.5,UPI
ORD-0019236,2025-09-23,CUST-00281,P0038,106,1,1986.87,0.0,Cash
ORD-0019237,2026-04-11,CUST-00720,P0097,103,1,4656.88,0.2,Net Banking
ORD-0019238,2026-06-04,CUST-01919,P0029,101,1,372.0,0.5,UPI
ORD-0019239,2025-12-11,CUST-02963,P0052,105,10,3238.41,0.5,Net Banking
ORD-0019240,2026-05-16,CUST-02887,P0006,111,1,3538.3,0.15,Credit Card
ORD-0019241,2026-07-21,CUST-02371,P0130,106,1,1816.75,0.1,Credit Card
ORD-0019242,2026-02-22,CUST-02273,P0126,107,5,263.07,0.2,Credit Card
ORD-0019243,2026-02-12,CUST-01842,P0007,112,1,4533.3,0.0,Net Banking
ORD-0019244,2025-09-06,CUST-01384,P0115,108,2,1183.56,0.1,UPI
ORD-0019245,2026-06-06,CUST-00540,P0018,112,5,2825.86,0.15,UPI
ORD-0019246,2025-12-27,CUST-02962,P0103,112,2,3000.67,0.5,Debit Card
ORD-0019247,2026-03-08,,P0040,103,2,1636.34,0.05,UPI
ORD-0019248,2026-02-04,CUST-00355,P0009,108,3,1123.11,0.0,Cash
ORD-0019249,2026-05-30,CUST-02249,P0109,102,2,3388.52,0.0,Debit Card
ORD-0019250,2025-11-10,CUST-01620,P0082,109,1,1831.3,0.1,UPI
ORD-0019251,2026-04-27,CUST-01976,P0057,110,3,4047.13,0.05,Net Banking
ORD-0019252,2025-09-02,CUST-01628,P0130,101,1,1990.87,0.5,Net Banking
ORD-0019253,2025-08-29,CUST-00222,P0121,102,1,4874.01,0.0,Cash
ORD-0019254,2026-06-04,CUST-00296,P0093,112,3,3364.36,0.05,Net Banking
ORD-0019255,2025-08-25,CUST-01960,P0085,101,3,686.81,0.1,Credit Card
ORD-0019256,2026-08-09,CUST-02415,P0011,108,1,2308.82,0.2,Net Banking
ORD-0019257,2026-07-17,CUST-01029,P0071,112,1,2836.35,0.1,Credit Card
ORD-0019258,2026-08-17,CUST-02921,P0075,102,1,999.4,0.0,Cash
ORD-0019259,2026-07-16,CUST-00583,P0133,106,4,3611.04,0.2,UPI
ORD-0019260,2026-05-21,CUST-01027,P0102,110,2,1282.83,0.0,Credit Card
ORD-0019261,2026-04-13,CUST-00421,P0029,104,2,1217.05,0.05,Credit Card
ORD-0019262,2026-08-09,CUST-00590,P0073,107,2,3462.43,0.5,Cash
